s_no,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
8625,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),18:55,21:25,02h 30m,145,20,3.4
8626,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),19:20,21:10,01h 50m,111,42,3.4
8627,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),19:35,21:35,02h 00m,108,46,3.4
8628,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),20:05,21:50,01h 45m,145,22,3.4
8629,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),20:20,22:45,02h 25m,111,41,3.4
8630,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:40,02h 10m,129,25,3.4
8631,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),20:30,22:15,01h 45m,145,29,3.4
8632,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),20:35,22:10,01h 35m,134,30,3.4
8633,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),20:41,22:35,01h 54m,134,21,3.4
8634,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),20:50,23:00,02h 10m,111,41,3.4
8635,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,20:55,22:20,01h 25m,227,10,3.4
8636,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),21:10,23:25,02h 15m,111,40,3.4
8637,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),21:15,22:50,01h 35m,129,31,3.4
8638,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),21:51,23:55,02h 04m,108,44,3.4
8639,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),22:00,23:25,01h 25m,145,21,3.4
8640,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),22:05,00:00,01h 55m,111,45,3.4
8641,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),22:25,23:59,01h 34m,145,14,3
8642,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),22:31,00:50,02h 19m,145,17,3.4
8643,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 2072,Super Deluxe Non AC Seater Air Bus (2+2),22:55,00:30,01h 35m,145,17,3.4
8644,Kalpetta (kerala) to Kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),23:30,01:20,01h 50m,145,3,3.4
8645,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,807,4,4
8646,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,667,15,4
8647,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Sleeper (2+1),22:30,23:59,01h 29m,807,4,4
8648,Kalpetta (kerala) to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:25,23:59,01h 34m,667,27,4
8649,Kalpetta (kerala) to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),21:00,23:30,02h 30m,600,33,3.7
8650,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,700,41,4
8651,Kalpetta (kerala) to Kozhikode,Cochin Express,A/C Seater Push Back (2+2),22:30,23:55,01h 25m,700,41,4
8652,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),21:30,23:25,01h 55m,500,7,3.8
8653,Kalpetta (kerala) to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:30,23:25,03h 55m,500,7,3.8
8654,Jodhpur to Ajmer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,302,30,4.2
8655,Jodhpur to Ajmer,RSRTC - 193596,Express Non AC Seater 2+3,22:30,02:00,03h 30m,229,42,4.2
8656,Jodhpur to Ajmer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,458,20,4.3
8657,Jodhpur to Ajmer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,302,37,5
8658,Jodhpur to Ajmer,V k jain travels,NON A/C Seater/ Sleeper (2+1),19:45,23:25,03h 40m,500,24,3
8659,Jodhpur to Ajmer,FlixBus,A/C Sleeper (2+1),19:45,23:50,04h 05m,149,12,3.7
8660,Jodhpur to Ajmer,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,01:15,04h 45m,500,34,3.8
8661,Jodhpur to Ajmer,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,03:45,06h 00m,380,26,3.6
8662,Jodhpur to Ajmer,V k jain travels,A/C Seater / Sleeper (2+1),22:00,02:55,04h 55m,500,20,3
8663,Jodhpur to Ajmer,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:01,02:51,04h 50m,400,22,3
8664,Jodhpur to Ajmer,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),22:15,02:55,04h 40m,399,27,3.6
8665,Jodhpur to Ajmer,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03:11,04h 45m,650,33,3.5
8666,Jodhpur to Ajmer,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,02:50,04h 08m,450,41,3.3
8667,Jodhpur to Ajmer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,03:15,04h 30m,500,33,3.3
8668,Jodhpur to Ajmer,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04:00,04h 30m,400,42,4
8669,Jodhpur to Ajmer,Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,04:15,04h 35m,600,38,3.5
8670,Jodhpur to Ajmer,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,400,14,3.2
8671,Jodhpur to Ajmer,Jakhar Travels And Cargo,Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:00,04h 01m,380,21,3.6
8672,Jodhpur to Ajmer,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:15,04h 16m,600,38,3.3
8673,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:40,23:50,04h 10m,330,38,2.5
8674,Jodhpur to Ajmer,RR Travels,A/C Seater / Sleeper (2+1),19:50,01:15,05h 25m,463,39,2.3
8675,Jodhpur to Ajmer,Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,580,32,2.5
8676,Jodhpur to Ajmer,Laxmi traveller,A/C Seater / Sleeper (2+1),20:15,01:10,04h 55m,600,22,2.2
8677,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,01:30,05h 00m,330,48,2.5
8678,Jodhpur to Ajmer,Jai Shankar Travels,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,350,38,2.6
8679,Jodhpur to Ajmer,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,21:30,02:45,05h 15m,450,34,2.8
8680,Jodhpur to Ajmer,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),21:50,02:20,04h 30m,330,14,2.2
8681,Jodhpur to Ajmer,Gajraj Travels,A/C Sleeper (2+1),22:00,03:10,05h 10m,650,34,2.5
8682,Jodhpur to Ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,500,4,2.9
8683,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:51,04h 51m,330,42,2.5
8684,Jodhpur to Ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:00,02:15,04h 15m,500,20,1.2
8685,Jodhpur to Ajmer,Om Travels,NON AC Seater / Sleeper 2+1,22:00,03:00,05h 00m,400,12,2.9
8686,Jodhpur to Ajmer,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,03:05,05h 05m,430,40,2.2
8687,Jodhpur to Ajmer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:01,02:31,04h 30m,500,42,1
8688,Jodhpur to Ajmer,Laxmi traveller,A/C Seater / Sleeper (2+1),22:05,02:30,04h 25m,430,32,2.2
8689,Jodhpur to Ajmer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,22:30,02:50,04h 20m,500,40,1
8690,Jodhpur to Ajmer,Jain travels regd,AC Sleeper (2+1),22:30,02:20,03h 50m,650,36,2.5
8691,Jodhpur to Ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:45,02:25,03h 40m,500,25,1.2
8692,Jodhpur to Ajmer,Maruti Travels Balotra,AC Sleeper (2+1),22:53,03:29,04h 36m,700,36,2.6
8693,Jodhpur to Ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03:30,04h 30m,410,19,2.9
8694,Jodhpur to Ajmer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,23:16,03:06,03h 50m,450,50,1
8695,Jodhpur to Ajmer,Jakhar Travels,A/C Sleeper (2+1),23:59,04:50,04h 51m,648,10,2.9
8696,Jodhpur to Ajmer,Chanakya Travels Agency,AC Sleeper (2+1),21:30,01:30,04h 00m,950,29,3.8
8697,Jodhpur to Ajmer,Tiger Travels,A/C Seater / Sleeper (2+1),23:15,03:45,04h 30m,1000,40,4.2
8698,Jodhpur to Ajmer,Jakhar Travels,Bharat Benz A/C Sleeper (2+1),19:45,00:45,05h 00m,750,19,2.9
8699,Jodhpur to Ajmer,Gajraj Travels,A/C Seater/Sleeper (2+1),19:45,23:50,04h 05m,950,34,2.5
8700,Jodhpur to Ajmer,Maruti Travels Balotra,AC Sleeper (2+1),23:52,05:34,05h 42m,766,36,0
8701,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,211,42,3.9
8702,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,211,42,3.9
8703,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,211,42,3.9
8704,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 187140,NON AC Seater / Sleeper 2+1,22:30,03:00,04h 30m,282,37,3.9
8705,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,211,42,3.9
8706,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,424,37,4.7
8707,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 191156,NON AC Seater / Sleeper 2+1,22:45,03:00,04h 15m,282,37,3.9
8708,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,23:35,03:15,03h 40m,230,35,3.9
8709,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,23:55,04:00,04h 05m,230,35,3.9
8710,Beawar (Rajasthan) to Jaipur (Rajasthan),Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,500,38,3.5
8711,Beawar (Rajasthan) to Jaipur (Rajasthan),Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,500,36,3.9
8712,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,300,42,3.5
8713,Beawar (Rajasthan) to Jaipur (Rajasthan),Dashmesh Travels,A/C Seater / Sleeper (2+1),21:45,01:15,03h 30m,555,30,3.5
8714,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater/ Sleeper (2+1),22:21,01:57,03h 36m,600,36,3.5
8715,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,350,42,3.5
8716,Beawar (Rajasthan) to Jaipur (Rajasthan),FlixBus,A/C Sleeper (2+1),23:00,02:25,03h 25m,170,10,3.7
8717,Beawar (Rajasthan) to Jaipur (Rajasthan),Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,475,37,3.5
8718,Beawar (Rajasthan) to Jaipur (Rajasthan),Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,555,24,3.5
8719,Beawar (Rajasthan) to Jaipur (Rajasthan),Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),23:40,03:15,03h 35m,599,14,3.9
8720,Beawar (Rajasthan) to Jaipur (Rajasthan),AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,00:40,04h 25m,600,28,2
8721,Beawar (Rajasthan) to Jaipur (Rajasthan),Ashok Travels Ajmer,Non A/C Seater / Sleeper (2+1),20:30,23:59,03h 29m,360,42,1.7
8722,Beawar (Rajasthan) to Jaipur (Rajasthan),Om Travels,A/C Seater / Sleeper (2+1),22:10,01:45,03h 35m,500,38,2.9
8723,Beawar (Rajasthan) to Jaipur (Rajasthan),RR Travels,A/C Seater / Sleeper (2+1),23:40,03:50,04h 10m,324,39,2.3
8724,Beawar (Rajasthan) to Jaipur (Rajasthan),Laxmi traveller,A/C Seater / Sleeper (2+1),23:40,02:55,03h 15m,450,22,2.2
8725,Beawar (Rajasthan) to Jaipur (Rajasthan),Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,404,28,2.3
8726,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON A/C Sleeper (2+1),20:10,23:10,03h 00m,1000,30,3.5
8727,Beawar (Rajasthan) to Jaipur (Rajasthan),bhaiya travels,NON A/C Sleeper (2+1),21:10,00:40,03h 30m,800,36,3.2
8728,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,00:25,03h 10m,900,32,3
8729,Beawar (Rajasthan) to Jaipur (Rajasthan),NS Travels,A/C Sleeper (2+1),21:35,01:25,03h 50m,2200,36,0
8730,Beawar (Rajasthan) to Jaipur (Rajasthan),Western Bus,VE A/C Sleeper (2+1),21:45,00:30,02h 45m,1010,36,3.3
8731,Beawar (Rajasthan) to Jaipur (Rajasthan),Kalpana Travels,A/C Seater / Sleeper (2+1),22:10,01:35,03h 25m,900,30,3.2
8732,Beawar (Rajasthan) to Jaipur (Rajasthan),Rishabh travels,Bharat Benz A/C Sleeper (2+1),22:15,01:25,03h 10m,1200,36,3.7
8733,Beawar (Rajasthan) to Jaipur (Rajasthan),V k jain travels,A/C Seater / Sleeper (2+1),22:20,02:20,04h 00m,700,28,3
8734,Beawar (Rajasthan) to Jaipur (Rajasthan),V k jain travels,NON A/C Seater/ Sleeper (2+1),22:25,02:25,04h 00m,650,25,3
8735,Beawar (Rajasthan) to Jaipur (Rajasthan),Gajraj Travels,A/C Seater / Sleeper (2+1),22:40,02:00,03h 20m,950,21,4.5
8736,Beawar (Rajasthan) to Jaipur (Rajasthan),New Amar Travels,A/C Seater / Sleeper (3+1),22:50,01:55,03h 05m,1110,35,3.6
8737,Beawar (Rajasthan) to Jaipur (Rajasthan),NS Travels,A/C Sleeper (2+1),22:50,01:40,02h 50m,4000,21,0
8738,Beawar (Rajasthan) to Jaipur (Rajasthan),M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,02:00,03h 05m,799,26,3.8
8739,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,AC Sleeper (2+1),23:00,02:15,03h 15m,650,32,3.5
8740,Beawar (Rajasthan) to Jaipur (Rajasthan),NTC Travels,NON AC Seater / Sleeper 2+1,23:36,03:06,03h 30m,899,34,3.6
8741,Beawar (Rajasthan) to Jaipur (Rajasthan),Tiger Travels,A/C Sleeper (2+1),23:45,03:30,03h 45m,750,9,4.6
8742,Beawar (Rajasthan) to Jaipur (Rajasthan),Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03:15,03h 25m,750,35,3.8
8743,Beawar (Rajasthan) to Jaipur (Rajasthan),New Amar Travels,Bharat Benz A/C Sleeper (2+1),23:55,02:55,03h 00m,1388,36,3.6
8744,Beawar (Rajasthan) to Jaipur (Rajasthan),Suraj Travel And Cargo Services,Bharat Benz A/C Seater /Sleeper (2+1),23:55,02:45,02h 50m,1400,27,4.3
8745,Beawar (Rajasthan) to Jaipur (Rajasthan),Chanakya Travels Agency,AC Sleeper (2+1),00:40,03:40,03h 00m,800,29,3.8
8746,Beawar (Rajasthan) to Jaipur (Rajasthan),Shree Mahaveer Nakoda Travels,NON AC Seater / Sleeper 2+1,20:40,01:15,04h 35m,700,10,2.3
8747,Beawar (Rajasthan) to Jaipur (Rajasthan),Shree Mahaveer Nakoda Travels,Non A/C Seater / Sleeper (2+1),22:00,02:00,04h 00m,700,12,2.3
8748,Udaipur to Jodhpur,RSRTC - 189622,Express Non AC Seater 2+3,22:00,05:00,07h 00m,294,39,3.5
8749,Udaipur to Jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,457,2,4
8750,Udaipur to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:15,04:30,06h 15m,460,14,3.9
8751,Udaipur to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,350,30,3.5
8752,Udaipur to Jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,300,27,3.8
8753,Udaipur to Jodhpur,Rishabh Milan Travels,A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,667,9,3.9
8754,Udaipur to Jodhpur,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),22:36,04:58,06h 22m,357,13,2.1
8755,Udaipur to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04:30,06h 15m,360,15,2.8
8756,Udaipur to Jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,400,37,2.8
8757,Udaipur to Jodhpur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,360,23,2.2
8758,Udaipur to Jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,400,21,2.8
8759,Udaipur to Jodhpur,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06:00,06h 30m,360,12,2.7
8760,Udaipur to Jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:45,04:30,05h 45m,350,23,2
8761,Udaipur to Jodhpur,Shrinath travel agency,AC Sleeper (2+1),22:10,03:30,05h 20m,550,14,1.7
8762,Jaipur (Rajasthan) to Jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,356,42,3.7
8763,Jaipur (Rajasthan) to Jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,04:45,06h 14m,740,37,4.4
8764,Jaipur (Rajasthan) to Jodhpur,RSRTC - 187138,NON AC Seater / Sleeper 2+1,23:20,06:30,07h 10m,448,37,3.2
8765,Jaipur (Rajasthan) to Jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06:15,06h 16m,740,37,4.1
8766,Jaipur (Rajasthan) to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:05,05:05,07h 00m,450,27,4.5
8767,Jaipur (Rajasthan) to Jodhpur,M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,500,23,4.4
8768,Jaipur (Rajasthan) to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,450,30,4
8769,Jaipur (Rajasthan) to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,21:45,05:00,07h 15m,350,34,4
8770,Jaipur (Rajasthan) to Jodhpur,M R Travels,A/C Seater / Sleeper (2+1),23:35,06:10,06h 35m,500,17,4.1
8771,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,429,12,4
8772,Jaipur (Rajasthan) to Jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,600,10,4.6
8773,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,429,16,3.7
8774,Jaipur (Rajasthan) to Jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),21:50,04:45,06h 55m,324,32,3.5
8775,Jaipur (Rajasthan) to Jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,02:30,06h 30m,450,14,3
8776,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:40,06h 40m,570,16,3.4
8777,Jaipur (Rajasthan) to Jodhpur,Sainath Travel Agency,Non A/C Seater / Sleeper (2+1),21:15,05:15,08h 00m,350,30,3.1
8778,Jaipur (Rajasthan) to Jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:50,03:30,06h 40m,600,28,3.2
8779,Jaipur (Rajasthan) to Jodhpur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,06:30,07h 15m,350,32,2.9
8780,Jaipur (Rajasthan) to Jodhpur,Shre Ganesh Travels,A/C Sleeper (2+1),23:40,05:45,06h 05m,900,17,2.2
8781,Jaipur (Rajasthan) to Jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:50,07h 10m,324,34,2.5
8782,Jaipur (Rajasthan) to Jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),20:15,03:20,07h 05m,400,31,1.8
8783,Jaipur (Rajasthan) to Jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:00,06:30,08h 30m,400,22,1.1
8784,Jaipur (Rajasthan) to Jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:35,03:00,06h 25m,500,33,2.6
8785,Jaipur (Rajasthan) to Jodhpur,Sainath Travel Agency,Non A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,350,29,2.1
8786,Jaipur (Rajasthan) to Jodhpur,Geetanjali Travels,NON AC Seater / Sleeper 2+1,22:35,05:40,07h 05m,400,36,2.4
8787,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,314,21,1.9
8788,Jaipur (Rajasthan) to Jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:50,03:10,05h 20m,600,22,2.5
8789,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),20:30,03:50,07h 20m,450,19,2.9
8790,Jaipur (Rajasthan) to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:55,06h 55m,599,21,2.9
8791,Jaipur (Rajasthan) to Jodhpur,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),21:20,04:30,07h 10m,600,40,2.5
8792,Jaipur (Rajasthan) to Jodhpur,BG Travels,A/C Seater / Sleeper (2+1),21:30,05:25,07h 55m,740,24,2.2
8793,Sikar to Jaipur (Rajasthan),RSRTC - 168785,Express Non AC Seater 2+3,21:00,23:15,02h 15m,129,42,4
8794,Sikar to Jaipur (Rajasthan),RSRTC - 188344,Express Non AC Seater 2+3,21:00,23:00,02h 00m,129,42,4
8795,Sikar to Jaipur (Rajasthan),RSRTC - 177523,Express Non AC Seater 2+3,21:10,23:15,02h 05m,129,42,4
8796,Sikar to Jaipur (Rajasthan),RSRTC - 171167,Express Non AC Seater 2+3,21:20,23:00,01h 40m,129,42,4
8797,Sikar to Jaipur (Rajasthan),RSRTC - 168794,Express Non AC Seater 2+3,21:50,00:15,02h 25m,123,42,4
8798,Sikar to Jaipur (Rajasthan),RSRTC - 193272,Express Non AC Seater 2+3,22:15,23:55,01h 40m,129,42,4
8799,Sikar to Jaipur (Rajasthan),RSRTC - 168765,Express Non AC Seater 2+3,22:25,00:30,02h 05m,139,42,4
8800,Sikar to Jaipur (Rajasthan),RSRTC - 178042,Express Non AC Seater 2+3,23:40,11:59,12h 19m,129,42,4
8801,Sikar to Jaipur (Rajasthan),New Babu Travels,A/C Seater/Sleeper (2+1),19:45,23:00,03h 15m,322,22,3
8802,Sikar to Jaipur (Rajasthan),Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,270,21,3.7
8803,Sikar to Jaipur (Rajasthan),Neeraj travels,A/C Seater / Sleeper (2+1),20:40,23:20,02h 40m,350,34,3.6
8804,Sikar to Jaipur (Rajasthan),Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,370,40,3.5
8805,Sikar to Jaipur (Rajasthan),Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,270,34,2.3
8806,Sikar to Jaipur (Rajasthan),Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02h 30m,285,38,2.7
8807,Sikar to Jaipur (Rajasthan),Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,22:25,02h 15m,200,35,2.3
8808,Sikar to Jaipur (Rajasthan),Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,370,22,2.7
8809,Sikar to Jaipur (Rajasthan),Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,23:30,02h 55m,278,40,2.7
8810,Sikar to Jaipur (Rajasthan),Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02h 15m,265,29,2.7
8811,Sikar to Jaipur (Rajasthan),Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,23:25,02h 10m,300,32,2.6
8812,Sikar to Jaipur (Rajasthan),Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:05,01h 50m,200,36,2.3
8813,Sikar to Jaipur (Rajasthan),Maan Sahib Travels,A/C Seater / Sleeper (2+1),21:15,23:30,02h 15m,300,38,2.7
8814,Sikar to Jaipur (Rajasthan),Jai Shrinath Ji Ki ® Travels,A/C Sleeper (2+1),20:00,22:30,02h 30m,420,25,3.9
8815,Sikar to Jaipur (Rajasthan),SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,22:59,02h 30m,600,32,3.4
8816,Sikar to Jaipur (Rajasthan),Maharaja Travels,A/C Sleeper (2+1),20:45,22:55,02h 10m,1429,17,3
8817,Sikar to Jaipur (Rajasthan),Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,23:30,02h 45m,500,14,3.8
